calendar-year,setting,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2019,IMS,29.6,4.8,8.0,21.0,21.0,25.0,29.0,33.0,37.0,37.0,26.62,32.58
2019,MSSR,24.7,4.71,9.0,17.0,17.0,19.0,25.0,28.0,31.0,31.0,21.78,27.62
2019,MSSOB,60.2,3.82,7.0,53.0,53.0,57.0,59.0,64.0,65.0,65.0,57.83,62.57
2019,MSSIB,469.2,13.21,16.0,447.0,447.0,463.0,467.0,479.0,491.0,491.0,461.01,477.39
2020,MSS,4.22,2.2,4.0,1.0,1.0,2.0,4.0,6.0,8.0,8.0,2.86,5.59
2020,MMSOB,51.5,3.5,4.0,47.0,47.0,49.0,51.0,53.0,60.0,60.0,49.33,53.67
2020,NMSS,33.0,5.18,5.0,28.0,28.0,29.0,31.0,34.0,45.0,45.0,29.79,36.21
2020,MSSOP,33.3,7.5,14.0,20.0,20.0,26.0,33.0,40.0,44.0,44.0,28.65,37.95
2020,MMSIB,1408.4,36.95,65.0,1358.0,1358.0,1371.0,1400.0,1436.0,1479.0,1479.0,1385.5,1431.3
2020,MUOB,4.6,1.62,2.0,2.0,2.0,3.0,5.0,5.0,8.0,8.0,3.59,5.61
2020,EYS,12.6,5.24,9.0,4.0,4.0,7.0,12.0,16.0,21.0,21.0,9.35,15.85
2020,MU,125.7,11.47,21.0,106.0,106.0,118.0,121.0,139.0,143.0,143.0,118.59,132.81
2020,FEC,193.7,13.15,20.0,172.0,172.0,185.0,191.0,205.0,216.0,216.0,185.55,201.85
2020,ISSR,7.8,1.78,2.0,5.0,5.0,7.0,7.0,9.0,10.0,10.0,6.7,8.9
2020,ISS,47.3,6.83,8.0,34.0,34.0,45.0,48.0,53.0,55.0,55.0,43.07,51.53
2020,OOE,102.7,14.42,25.0,81.0,81.0,95.0,99.0,120.0,126.0,126.0,93.76,111.64
2020,EO,23.1,2.17,4.0,20.0,20.0,21.0,23.0,25.0,26.0,26.0,21.76,24.44
2020,MMS,13.7,3.63,5.0,9.0,9.0,11.0,13.0,16.0,22.0,22.0,11.45,15.95
2020,NMSSR,2.13,1.45,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.22,3.03
2020,MAP,52.4,5.55,9.0,45.0,45.0,48.0,52.0,57.0,63.0,63.0,48.96,55.84
2020,IMS,31.0,5.25,9.0,21.0,21.0,25.0,32.0,34.0,38.0,38.0,27.74,34.26
2020,MSSR,22.7,5.37,6.0,16.0,16.0,19.0,22.0,25.0,35.0,35.0,19.37,26.03
2020,MSSOB,64.8,6.34,12.0,55.0,55.0,58.0,67.0,70.0,72.0,72.0,60.87,68.73
2020,MSSIB,492.1,9.28,17.0,479.0,479.0,484.0,489.0,501.0,505.0,505.0,486.35,497.85
2021,MSS,4.3,2.1,1.0,1.0,1.0,4.0,4.0,5.0,8.0,8.0,3.0,5.6
2021,MMSOB,56.1,4.35,8.0,48.0,48.0,53.0,56.0,61.0,61.0,61.0,53.41,58.79
2021,NMSS,34.2,6.08,11.0,24.0,24.0,28.0,33.0,39.0,45.0,45.0,30.43,37.97
2021,MSSOP,31.5,6.14,14.0,24.0,24.0,25.0,29.0,39.0,41.0,41.0,27.7,35.3
2021,MMSIB,1455.2,49.15,80.0,1385.0,1385.0,1412.0,1435.0,1492.0,1546.0,1546.0,1424.74,1485.66
2021,MUOB,3.6,1.91,1.0,1.0,1.0,3.0,3.0,4.0,8.0,8.0,2.42,4.78
2021,EYS,12.1,4.74,5.0,7.0,7.0,9.0,10.0,14.0,23.0,23.0,9.16,15.04
2021,MU,129.5,12.67,23.0,109.0,109.0,118.0,129.0,141.0,151.0,151.0,121.64,137.36
2021,FEC,210.4,20.36,24.0,178.0,178.0,196.0,203.0,220.0,248.0,248.0,197.78,223.02
2021,ISSR,8.3,1.42,2.0,6.0,6.0,7.0,9.0,9.0,11.0,11.0,7.42,9.18
2021,ISS,48.2,7.82,5.0,35.0,35.0,46.0,48.0,51.0,64.0,64.0,43.35,53.05
2021,OOE,113.7,15.77,18.0,93.0,93.0,102.0,110.0,120.0,149.0,149.0,103.92,123.48
2021,EO,25.0,5.73,6.0,15.0,15.0,22.0,22.0,28.0,34.0,34.0,21.45,28.55
