calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2018,18,1.1,1.04,2.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.45,1.75
2018,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,8,158.3,3.26,4.0,153.0,153.0,156.0,158.0,160.0,165.0,165.0,156.28,160.32
2019,0,97.5,14.17,30.0,79.0,79.0,82.0,100.0,112.0,116.0,116.0,88.72,106.28
2019,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,199.2,9.53,15.0,185.0,185.0,189.0,199.0,204.0,215.0,215.0,193.3,205.1
2019,20,0.9,1.14,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.2,1.6
2019,1,159.4,18.47,26.0,122.0,122.0,145.0,157.0,171.0,192.0,192.0,147.95,170.85
2019,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,-2,14.3,6.53,10.0,4.0,4.0,8.0,14.0,18.0,24.0,24.0,10.25,18.35
2019,4,170.0,6.31,6.0,161.0,161.0,167.0,167.0,173.0,185.0,185.0,166.09,173.91
2019,-1,56.5,10.73,12.0,38.0,38.0,49.0,56.0,61.0,75.0,75.0,49.85,63.15
2019,15,57.0,8.45,14.0,43.0,43.0,49.0,56.0,63.0,71.0,71.0,51.76,62.24
2019,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,13,103.3,7.82,10.0,87.0,87.0,99.0,100.0,109.0,116.0,116.0,98.45,108.15
2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,178.5,8.66,5.0,169.0,169.0,175.0,176.0,180.0,202.0,202.0,173.13,183.87
2019,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,21.0,1.9,2.0,17.0,17.0,20.0,21.0,22.0,24.0,24.0,19.82,22.18
2019,3,171.3,10.48,7.0,150.0,150.0,169.0,170.0,176.0,189.0,189.0,164.81,177.79
2019,12,114.9,6.77,6.0,109.0,109.0,110.0,111.0,116.0,130.0,130.0,110.7,119.1
2019,2,150.9,7.62,13.0,141.0,141.0,144.0,149.0,157.0,164.0,164.0,146.18,155.62
2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.05,0.45
2019,11,185.0,3.13,2.0,178.0,178.0,184.0,185.0,186.0,191.0,191.0,183.06,186.94
2019,9,163.0,4.47,6.0,155.0,155.0,160.0,162.0,166.0,171.0,171.0,160.23,165.77
2019,5,167.6,7.13,8.0,157.0,157.0,163.0,166.0,171.0,183.0,183.0,163.18,172.02
2019,14,75.0,6.0,4.0,65.0,65.0,73.0,75.0,77.0,88.0,88.0,71.28,78.72
2019,16,42.5,3.14,5.0,38.0,38.0,40.0,41.0,45.0,49.0,49.0,40.55,44.45
2019,10,135.9,3.59,5.0,130.0,130.0,133.0,136.0,138.0,142.0,142.0,133.67,138.13
2019,18,4.2,3.89,2.0,0.0,0.0,2.0,3.0,4.0,12.0,12.0,1.79,6.61
2019,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,157.1,5.43,8.0,146.0,146.0,153.0,159.0,161.0,165.0,165.0,153.73,160.47
2020,0,106.5,12.25,17.0,84.0,84.0,98.0,105.0,115.0,130.0,130.0,98.91,114.09
2020,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,187.4,7.02,8.0,172.0,172.0,184.0,187.0,192.0,200.0,200.0,183.05,191.75
2020,20,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.09,0.29
2020,1,132.5,10.02,12.0,110.0,110.0,128.0,131.0,140.0,146.0,146.0,126.29,138.71
2020,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,-2,17.0,2.72,2.0,12.0,12.0,16.0,17.0,18.0,23.0,23.0,15.31,18.69
2020,4,180.1,8.48,10.0,166.0,166.0,177.0,180.0,187.0,193.0,193.0,174.84,185.36
2020,-1,52.9,8.29,8.0,41.0,41.0,48.0,52.0,56.0,67.0,67.0,47.76,58.04
2020,15,59.0,5.85,6.0,48.0,48.0,57.0,60.0,63.0,67.0,67.0,55.38,62.62
2020,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,106.9,8.47,6.0,97.0,97.0,102.0,105.0,108.0,130.0,130.0,101.65,112.15
2020,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,-3,0.6,1.2,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,-0.14,1.34
2020,6,173.0,8.12,10.0,160.0,160.0,167.0,170.0,177.0,188.0,188.0,167.96,178.04
2020,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,35.7,4.63,4.0,26.0,26.0,34.0,36.0,38.0,45.0,45.0,32.83,38.57
2020,3,164.2,14.26,23.0,146.0,146.0,149.0,164.0,172.0,189.0,189.0,155.36,173.04
2020,12,149.1,8.13,13.0,131.0,131.0,143.0,149.0,156.0,160.0,160.0,144.06,154.14
2020,2,172.5,18.78,22.0,132.0,132.0,162.0,172.0,184.0,208.0,208.0,160.86,184.14
2020,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,19,2.1,2.66,3.0,0.0,0.0,0.0,1.0,3.0,9.0,9.0,0.45,3.75
2020,11,136.1,5.15,5.0,127.0,127.0,135.0,136.0,140.0,144.0,144.0,132.91,139.29
2020,9,164.5,8.9,12.0,147.0,147.0,158.0,167.0,170.0,177.0,177.0,158.98,170.02
2020,5,183.5,7.83,12.0,171.0,171.0,177.0,183.0,189.0,195.0,195.0,178.65,188.35
2020,14,78.1,7.98,12.0,67.0,67.0,70.0,77.0,82.0,92.0,92.0,73.15,83.05
