calendar-year,academic-year,need,setting,population
2017,11,Y,I,0.0
2017,11,Y,J,1.0
2017,11,Y,K,0.0
2017,11,Y,L,1.0
2017,11,Y,M,1.0
2017,11,Y,N,0.0
2017,11,Y,R,0.0
2017,11,Y,S,0.0
2017,12,T,A,7.0
2017,12,T,B,12.0
2017,12,T,C,0.0
2017,12,T,D,0.0
2017,12,T,E,1.0
2017,12,T,F,0.0
2017,12,T,G,0.0
2017,12,T,H,4.0
2017,12,T,I,1.0
2017,12,T,J,1.0
2017,12,T,K,0.0
2017,12,T,L,0.0
2017,12,T,M,0.0
2017,12,T,N,3.0
2017,12,T,R,4.0
2017,12,T,S,3.0
2017,12,U,A,8.0
2017,12,U,B,13.0
2017,12,U,C,0.0
2017,12,U,D,0.0
2017,12,U,E,0.0
2017,12,U,F,0.0
2017,12,U,G,0.0
2017,12,U,H,0.0
2017,12,U,I,0.0
2017,12,U,J,0.0
2017,12,U,K,3.0
2017,12,U,L,3.0
2017,12,U,M,0.0
2017,12,U,N,0.0
2017,12,U,R,0.0
2017,12,U,S,2.0
2017,12,V,A,0.0
2017,12,V,B,2.0
2017,12,V,C,0.0
2017,12,V,D,0.0
2017,12,V,E,0.0
2017,12,V,F,0.0
2017,12,V,G,0.0
2017,12,V,H,0.0
2017,12,V,I,0.0
2017,12,V,J,0.0
2017,12,V,K,0.0
2017,12,V,L,0.0
2017,12,V,M,0.0
2017,12,V,N,0.0
2017,12,V,R,0.0
2017,12,V,S,0.0
2017,12,W,A,0.0
2017,12,W,B,1.0
2017,12,W,C,0.0
2017,12,W,D,0.0
2017,12,W,E,0.0
2017,12,W,F,0.0
2017,12,W,G,0.0
2017,12,W,H,0.0
2017,12,W,I,0.0
2017,12,W,J,0.0
2017,12,W,K,0.0
2017,12,W,L,0.0
2017,12,W,M,0.0
2017,12,W,N,0.0
2017,12,W,R,1.0
2017,12,W,S,0.0
2017,12,X,A,2.0
2017,12,X,B,1.0
2017,12,X,C,0.0
2017,12,X,D,2.0
2017,12,X,E,2.0
2017,12,X,F,0.0
2017,12,X,G,0.0
2017,12,X,H,0.0
2017,12,X,I,0.0
2017,12,X,J,2.0
2017,12,X,K,1.0
2017,12,X,L,0.0
2017,12,X,M,0.0
2017,12,X,N,4.0
2017,12,X,R,1.0
2017,12,X,S,7.0
2017,12,Y,A,0.0
2017,12,Y,B,8.0
2017,12,Y,C,0.0
2017,12,Y,D,0.0
2017,12,Y,E,0.0
2017,12,Y,F,1.0
2017,12,Y,G,0.0
2017,12,Y,H,0.0
2017,12,Y,I,0.0
2017,12,Y,J,0.0
2017,12,Y,K,0.0
2017,12,Y,L,3.0
2017,12,Y,M,0.0
2017,12,Y,N,0.0
2017,12,Y,R,0.0
2017,12,Y,S,2.0
2017,13,T,A,1.0
2017,13,T,B,11.0
2017,13,T,C,0.0
2017,13,T,D,0.0
2017,13,T,E,1.0
2017,13,T,F,0.0
2017,13,T,G,2.0
2017,13,T,H,2.0
2017,13,T,I,1.0
2017,13,T,J,0.0
2017,13,T,K,0.0
2017,13,T,L,5.0
2017,13,T,M,0.0
2017,13,T,N,1.0
2017,13,T,R,0.0
2017,13,T,S,7.0
2017,13,U,A,7.0
2017,13,U,B,10.0
2017,13,U,C,0.0
2017,13,U,D,0.0
2017,13,U,E,0.0
2017,13,U,F,0.0
2017,13,U,G,1.0
2017,13,U,H,6.0
2017,13,U,I,0.0
2017,13,U,J,0.0
2017,13,U,K,0.0
2017,13,U,L,0.0
2017,13,U,M,0.0
2017,13,U,N,0.0
2017,13,U,R,1.0
2017,13,U,S,1.0
2017,13,V,A,0.0
2017,13,V,B,1.0
2017,13,V,C,0.0
2017,13,V,D,0.0
2017,13,V,E,1.0
2017,13,V,F,0.0
2017,13,V,G,0.0
2017,13,V,H,0.0
2017,13,V,I,2.0
2017,13,V,J,1.0
2017,13,V,K,0.0
2017,13,V,L,0.0
2017,13,V,M,0.0
2017,13,V,N,0.0
2017,13,V,R,0.0
2017,13,V,S,0.0
2017,13,W,A,0.0
2017,13,W,B,7.0
2017,13,W,C,0.0
2017,13,W,D,0.0
2017,13,W,E,0.0
2017,13,W,F,0.0
2017,13,W,G,0.0
2017,13,W,H,0.0
2017,13,W,I,0.0
2017,13,W,J,0.0
2017,13,W,K,0.0
2017,13,W,L,0.0
2017,13,W,M,0.0
2017,13,W,N,1.0
2017,13,W,R,0.0
2017,13,W,S,0.0
2017,13,X,A,4.0
2017,13,X,B,2.0
2017,13,X,C,0.0
2017,13,X,D,0.0
2017,13,X,E,1.0
2017,13,X,F,0.0
2017,13,X,G,1.0
2017,13,X,H,0.0
2017,13,X,I,0.0
2017,13,X,J,0.0
2017,13,X,K,0.0
2017,13,X,L,4.0
2017,13,X,M,0.0
2017,13,X,N,3.0
2017,13,X,R,0.0
2017,13,X,S,0.0
2017,13,Y,A,1.0
2017,13,Y,B,4.0
2017,13,Y,C,0.0
2017,13,Y,D,0.0
2017,13,Y,E,0.0
2017,13,Y,F,0.0
2017,13,Y,G,0.0
2017,13,Y,H,0.0
2017,13,Y,I,0.0
2017,13,Y,J,0.0
2017,13,Y,K,0.0
2017,13,Y,L,1.0
2017,13,Y,M,0.0
2017,13,Y,N,0.0
2017,13,Y,R,0.0
2017,13,Y,S,2.0
2017,14,T,A,6.0
2017,14,T,B,6.0
2017,14,T,C,2.0
2017,14,T,D,0.0
2017,14,T,E,0.0
2017,14,T,F,0.0
2017,14,T,G,0.0
2017,14,T,H,1.0
2017,14,T,I,0.0
2017,14,T,J,0.0
2017,14,T,K,0.0
2017,14,T,L,1.0
2017,14,T,M,0.0
2017,14,T,N,1.0
2017,14,T,R,4.0
2017,14,T,S,3.0
2017,14,U,A,5.0
2017,14,U,B,2.0
2017,14,U,C,1.0
2017,14,U,D,0.0
2017,14,U,E,0.0
2017,14,U,F,0.0
2017,14,U,G,0.0
2017,14,U,H,1.0
2017,14,U,I,0.0
2017,14,U,J,0.0
2017,14,U,K,1.0
2017,14,U,L,1.0
2017,14,U,M,0.0
2017,14,U,N,0.0
2017,14,U,R,0.0
2017,14,U,S,3.0
2017,14,V,A,0.0
2017,14,V,B,0.0
2017,14,V,C,0.0
2017,14,V,D,0.0
2017,14,V,E,0.0
2017,14,V,F,0.0
2017,14,V,G,1.0
2017,14,V,H,0.0
2017,14,V,I,2.0
2017,14,V,J,0.0
2017,14,V,K,0.0
2017,14,V,L,0.0
2017,14,V,M,0.0
2017,14,V,N,0.0
2017,14,V,R,0.0
2017,14,V,S,3.0
2017,14,W,A,0.0
2017,14,W,B,0.0
2017,14,W,C,0.0
2017,14,W,D,0.0
2017,14,W,E,0.0
2017,14,W,F,0.0
2017,14,W,G,0.0
2017,14,W,H,0.0
2017,14,W,I,0.0
2017,14,W,J,0.0
2017,14,W,K,0.0
2017,14,W,L,0.0
2017,14,W,M,0.0
2017,14,W,N,0.0
2017,14,W,R,0.0
2017,14,W,S,2.0
2017,14,X,A,1.0
2017,14,X,B,0.0
2017,14,X,C,0.0
2017,14,X,D,0.0
2017,14,X,E,0.0
2017,14,X,F,1.0
2017,14,X,G,0.0
2017,14,X,H,0.0
2017,14,X,I,1.0
2017,14,X,J,1.0
2017,14,X,K,0.0
2017,14,X,L,0.0
2017,14,X,M,0.0
2017,14,X,N,4.0
2017,14,X,R,0.0
2017,14,X,S,0.0
2017,14,Y,A,2.0
2017,14,Y,B,3.0
2017,14,Y,C,0.0
2017,14,Y,D,0.0
2017,14,Y,E,0.0
2017,14,Y,F,0.0
2017,14,Y,G,0.0
2017,14,Y,H,0.0
2017,14,Y,I,0.0
2017,14,Y,J,0.0
2017,14,Y,K,0.0
2017,14,Y,L,3.0
2017,14,Y,M,0.0
2017,14,Y,N,0.0
2017,14,Y,R,0.0
2017,14,Y,S,1.0
2017,15,T,A,0.0
2017,15,T,B,1.0
2017,15,T,C,2.0
2017,15,T,D,0.0
2017,15,T,E,0.0
2017,15,T,G,1.0
2017,15,T,I,0.0
2017,15,T,J,1.0
2017,15,T,L,0.0
2017,15,T,M,0.0
2017,15,T,N,0.0
2017,15,T,S,6.0
2017,15,U,A,0.0
2017,15,U,B,0.0
2017,15,U,C,0.0
2017,15,U,D,0.0
2017,15,U,E,0.0
2017,15,U,G,0.0
2017,15,U,I,0.0
2017,15,U,J,2.0
2017,15,U,L,0.0
2017,15,U,M,0.0
2017,15,U,N,0.0
2017,15,U,S,4.0
2017,15,V,A,0.0
2017,15,V,B,0.0
2017,15,V,C,0.0
2017,15,V,D,0.0
2017,15,V,E,0.0
2017,15,V,G,0.0
2017,15,V,I,0.0
2017,15,V,J,0.0
2017,15,V,L,0.0
2017,15,V,M,0.0
2017,15,V,N,0.0
2017,15,V,S,0.0
2017,15,W,A,0.0
2017,15,W,B,0.0
2017,15,W,C,0.0
2017,15,W,D,0.0
2017,15,W,E,0.0
2017,15,W,G,0.0
2017,15,W,I,0.0
2017,15,W,J,0.0
2017,15,W,L,0.0
2017,15,W,M,0.0
2017,15,W,N,0.0
2017,15,W,S,1.0
2017,15,X,A,0.0
2017,15,X,B,0.0
2017,15,X,C,0.0
2017,15,X,D,0.0
2017,15,X,E,0.0
2017,15,X,G,0.0
2017,15,X,I,1.0
2017,15,X,J,0.0
2017,15,X,L,0.0
2017,15,X,M,0.0
2017,15,X,N,1.0
2017,15,X,S,0.0
2017,15,Y,A,0.0
2017,15,Y,B,0.0
2017,15,Y,C,0.0
2017,15,Y,D,0.0
2017,15,Y,E,0.0
2017,15,Y,G,0.0
2017,15,Y,I,0.0
2017,15,Y,J,0.0
2017,15,Y,L,0.0
2017,15,Y,M,0.0
2017,15,Y,N,0.0
2017,15,Y,S,4.0
2017,16,T,B,3.0
2017,16,T,J,1.0
2017,16,T,N,0.0
2017,16,T,S,1.0
2017,16,U,B,1.0
2017,16,U,J,1.0
2017,16,U,N,0.0
2017,16,U,S,3.0
2017,16,V,B,0.0
2017,16,V,J,0.0
2017,16,V,N,0.0
2017,16,V,S,0.0
2017,16,W,B,0.0
2017,16,W,J,0.0
2017,16,W,N,0.0
2017,16,W,S,10.0
2017,16,X,B,0.0
2017,16,X,J,0.0
2017,16,X,N,0.0
2017,16,X,S,0.0
2017,16,Y,B,0.0
2017,16,Y,J,0.0
2017,16,Y,N,0.0
2017,16,Y,S,5.0
2017,17,T,N,0.0
2017,17,T,S,3.0
2017,17,U,N,0.0
2017,17,U,S,0.0
2017,17,V,N,3.0
2017,17,V,S,0.0
2017,17,W,N,0.0
2017,17,W,S,0.0
2017,17,X,N,3.0
2017,17,X,S,0.0
2017,17,Y,N,0.0
2017,17,Y,S,2.0
2017,18,T,S,2.0
2017,18,U,S,0.0
2017,18,V,S,0.0
2017,18,W,S,0.0
2017,18,X,S,0.0
2017,18,Y,S,1.0
2017,19,T,S,0.0
2017,19,U,S,0.0
2017,19,V,S,1.0
2017,19,W,S,0.0
2017,19,X,S,0.0
2017,19,Y,S,0.0
2018,-3,T,A,0.0
2018,-3,T,P,0.0
2018,-3,U,A,0.0
2018,-3,U,P,0.0
2018,-3,V,A,0.0
2018,-3,V,P,0.0
2018,-3,W,A,0.0
2018,-3,W,P,0.0
2018,-3,X,A,0.0
2018,-3,X,P,0.0
2018,-3,Y,A,0.0
2018,-3,Y,P,0.0
2018,-2,T,A,0.0
2018,-2,T,G,0.0
2018,-2,T,J,1.0
2018,-2,T,P,0.0
2018,-2,T,Q,0.0
2018,-2,U,A,5.0
2018,-2,U,G,0.0
2018,-2,U,J,1.0
2018,-2,U,P,1.0
2018,-2,U,Q,0.0
2018,-2,V,A,0.0
2018,-2,V,G,0.0
2018,-2,V,J,0.0
2018,-2,V,P,0.0
2018,-2,V,Q,0.0
2018,-2,W,A,0.0
2018,-2,W,G,0.0
2018,-2,W,J,0.0
2018,-2,W,P,0.0
2018,-2,W,Q,0.0
2018,-2,X,A,0.0
2018,-2,X,G,0.0
2018,-2,X,J,0.0
2018,-2,X,P,0.0
2018,-2,X,Q,0.0
2018,-2,Y,A,0.0
2018,-2,Y,G,0.0
2018,-2,Y,J,1.0
2018,-2,Y,P,3.0
2018,-2,Y,Q,0.0
2018,-1,T,A,1.0
2018,-1,T,B,15.0
2018,-1,T,F,0.0
2018,-1,T,G,0.0
2018,-1,T,J,1.0
2018,-1,T,P,2.0
2018,-1,T,Q,3.0
2018,-1,T,R,0.0
2018,-1,U,A,4.0
2018,-1,U,B,7.0
2018,-1,U,F,0.0
2018,-1,U,G,0.0
2018,-1,U,J,1.0
2018,-1,U,P,0.0
2018,-1,U,Q,0.0
2018,-1,U,R,0.0
2018,-1,V,A,1.0
2018,-1,V,B,0.0
2018,-1,V,F,0.0
2018,-1,V,G,0.0
2018,-1,V,J,0.0
2018,-1,V,P,0.0
2018,-1,V,Q,0.0
2018,-1,V,R,0.0
2018,-1,W,A,0.0
2018,-1,W,B,0.0
2018,-1,W,F,0.0
2018,-1,W,G,0.0
2018,-1,W,J,0.0
2018,-1,W,P,0.0
2018,-1,W,Q,1.0
2018,-1,W,R,0.0
2018,-1,X,A,0.0
2018,-1,X,B,1.0
2018,-1,X,F,0.0
2018,-1,X,G,0.0
2018,-1,X,J,0.0
2018,-1,X,P,0.0
2018,-1,X,Q,0.0
2018,-1,X,R,0.0
2018,-1,Y,A,0.0
2018,-1,Y,B,4.0
2018,-1,Y,F,1.0
2018,-1,Y,G,0.0
2018,-1,Y,J,1.0
2018,-1,Y,P,1.0
2018,-1,Y,Q,0.0
2018,-1,Y,R,0.0
2018,0,T,A,10.0
2018,0,T,B,55.0
2018,0,T,F,5.0
2018,0,T,G,0.0
2018,0,T,H,0.0
2018,0,T,I,0.0
2018,0,T,J,0.0
2018,0,T,K,2.0
2018,0,T,L,0.0
2018,0,T,O,0.0
2018,0,T,Q,0.0
2018,0,T,R,0.0
2018,0,U,A,6.0
2018,0,U,B,14.0
2018,0,U,F,0.0
2018,0,U,G,0.0
2018,0,U,H,0.0
2018,0,U,I,0.0
2018,0,U,J,0.0
2018,0,U,K,0.0
2018,0,U,L,0.0
2018,0,U,O,0.0
2018,0,U,Q,1.0
2018,0,U,R,0.0
2018,0,V,A,0.0
2018,0,V,B,2.0
2018,0,V,F,0.0
2018,0,V,G,0.0
2018,0,V,H,0.0
2018,0,V,I,0.0
2018,0,V,J,0.0
2018,0,V,K,0.0
2018,0,V,L,0.0
2018,0,V,O,0.0
2018,0,V,Q,0.0
2018,0,V,R,0.0
2018,0,W,A,0.0
2018,0,W,B,0.0
2018,0,W,F,0.0
2018,0,W,G,0.0
2018,0,W,H,0.0
2018,0,W,I,0.0
2018,0,W,J,0.0
2018,0,W,K,0.0
2018,0,W,L,0.0
2018,0,W,O,0.0
2018,0,W,Q,0.0
2018,0,W,R,0.0
2018,0,X,A,0.0
2018,0,X,B,0.0
2018,0,X,F,0.0
2018,0,X,G,0.0
2018,0,X,H,0.0
2018,0,X,I,0.0
2018,0,X,J,0.0
2018,0,X,K,0.0
2018,0,X,L,0.0
2018,0,X,O,0.0
2018,0,X,Q,0.0
2018,0,X,R,0.0
2018,0,Y,A,0.0
2018,0,Y,B,7.0
2018,0,Y,F,4.0
2018,0,Y,G,0.0
2018,0,Y,H,0.0
2018,0,Y,I,0.0
2018,0,Y,J,1.0
2018,0,Y,K,0.0
2018,0,Y,L,0.0
2018,0,Y,O,0.0
2018,0,Y,Q,0.0
2018,0,Y,R,0.0
2018,1,T,A,9.0
2018,1,T,B,57.0
2018,1,T,F,6.0
2018,1,T,G,0.0
2018,1,T,H,0.0
2018,1,T,I,1.0
2018,1,T,J,1.0
2018,1,T,K,0.0
2018,1,T,L,0.0
2018,1,T,O,0.0
2018,1,T,R,0.0
2018,1,U,A,7.0
2018,1,U,B,23.0
2018,1,U,F,1.0
2018,1,U,G,0.0
2018,1,U,H,0.0
2018,1,U,I,0.0
2018,1,U,J,1.0
2018,1,U,K,0.0
2018,1,U,L,1.0
2018,1,U,O,0.0
2018,1,U,R,0.0
2018,1,V,A,0.0
2018,1,V,B,4.0
2018,1,V,F,0.0
2018,1,V,G,0.0
2018,1,V,H,0.0
2018,1,V,I,0.0
2018,1,V,J,0.0
2018,1,V,K,0.0
2018,1,V,L,0.0
2018,1,V,O,0.0
2018,1,V,R,0.0
2018,1,W,A,0.0
2018,1,W,B,1.0
2018,1,W,F,0.0
2018,1,W,G,0.0
2018,1,W,H,0.0
2018,1,W,I,0.0
2018,1,W,J,0.0
2018,1,W,K,0.0
2018,1,W,L,0.0
2018,1,W,O,0.0
2018,1,W,R,0.0
2018,1,X,A,0.0
2018,1,X,B,3.0
2018,1,X,F,0.0
2018,1,X,G,0.0
2018,1,X,H,0.0
2018,1,X,I,0.0
2018,1,X,J,0.0
2018,1,X,K,0.0
2018,1,X,L,0.0
2018,1,X,O,0.0
2018,1,X,R,0.0
2018,1,Y,A,1.0
2018,1,Y,B,5.0
2018,1,Y,F,9.0
2018,1,Y,G,0.0
2018,1,Y,H,0.0
2018,1,Y,I,0.0
2018,1,Y,J,0.0
2018,1,Y,K,0.0
2018,1,Y,L,0.0
2018,1,Y,O,0.0
2018,1,Y,R,0.0
2018,2,T,A,21.0
2018,2,T,B,74.0
2018,2,T,E,1.0
2018,2,T,F,10.0
2018,2,T,G,0.0
2018,2,T,H,0.0
2018,2,T,I,1.0
2018,2,T,J,1.0
2018,2,T,K,0.0
2018,2,T,L,0.0
2018,2,T,O,0.0
2018,2,T,R,0.0
2018,2,U,A,12.0
2018,2,U,B,21.0
2018,2,U,E,0.0
2018,2,U,F,0.0
2018,2,U,G,0.0
2018,2,U,H,0.0
2018,2,U,I,0.0
2018,2,U,J,4.0
2018,2,U,K,0.0
2018,2,U,L,0.0
2018,2,U,O,0.0
2018,2,U,R,1.0
2018,2,V,A,0.0
2018,2,V,B,0.0
2018,2,V,E,0.0
2018,2,V,F,0.0
2018,2,V,G,0.0
2018,2,V,H,0.0
2018,2,V,I,0.0
2018,2,V,J,0.0
2018,2,V,K,0.0
2018,2,V,L,0.0
2018,2,V,O,0.0
2018,2,V,R,0.0
2018,2,W,A,0.0
2018,2,W,B,0.0
2018,2,W,E,0.0
2018,2,W,F,0.0
2018,2,W,G,0.0
2018,2,W,H,0.0
2018,2,W,I,0.0
2018,2,W,J,0.0
2018,2,W,K,0.0
2018,2,W,L,0.0
2018,2,W,O,0.0
2018,2,W,R,0.0
2018,2,X,A,1.0
2018,2,X,B,2.0
2018,2,X,E,0.0
2018,2,X,F,0.0
2018,2,X,G,0.0
2018,2,X,H,0.0
2018,2,X,I,0.0
2018,2,X,J,0.0
2018,2,X,K,0.0
2018,2,X,L,0.0
2018,2,X,O,0.0
2018,2,X,R,0.0
2018,2,Y,A,2.0
2018,2,Y,B,8.0
2018,2,Y,E,0.0
2018,2,Y,F,4.0
2018,2,Y,G,0.0
2018,2,Y,H,0.0
2018,2,Y,I,0.0
2018,2,Y,J,0.0
2018,2,Y,K,0.0
2018,2,Y,L,0.0
2018,2,Y,O,0.0
2018,2,Y,R,0.0
2018,3,T,A,18.0
2018,3,T,B,55.0
2018,3,T,E,1.0
2018,3,T,F,7.0
2018,3,T,G,0.0
2018,3,T,H,0.0
2018,3,T,I,0.0
2018,3,T,J,0.0
2018,3,T,K,0.0
2018,3,T,L,2.0
2018,3,T,O,0.0
2018,3,T,R,0.0
2018,3,U,A,15.0
2018,3,U,B,24.0
2018,3,U,E,0.0
2018,3,U,F,0.0
2018,3,U,G,0.0
2018,3,U,H,0.0
2018,3,U,I,0.0
2018,3,U,J,2.0
2018,3,U,K,1.0
2018,3,U,L,0.0
2018,3,U,O,0.0
2018,3,U,R,1.0
2018,3,V,A,0.0
2018,3,V,B,2.0
2018,3,V,E,0.0
2018,3,V,F,0.0
2018,3,V,G,0.0
2018,3,V,H,0.0
2018,3,V,I,0.0
2018,3,V,J,0.0
2018,3,V,K,0.0
2018,3,V,L,0.0
2018,3,V,O,0.0
2018,3,V,R,0.0
2018,3,W,A,0.0
2018,3,W,B,0.0
2018,3,W,E,0.0
2018,3,W,F,0.0
2018,3,W,G,0.0
2018,3,W,H,0.0
2018,3,W,I,0.0
2018,3,W,J,0.0
2018,3,W,K,0.0
2018,3,W,L,0.0
2018,3,W,O,0.0
2018,3,W,R,0.0
2018,3,X,A,5.0
2018,3,X,B,5.0
2018,3,X,E,0.0
2018,3,X,F,0.0
2018,3,X,G,0.0
2018,3,X,H,0.0
2018,3,X,I,1.0
2018,3,X,J,0.0
2018,3,X,K,0.0
2018,3,X,L,0.0
2018,3,X,O,0.0
2018,3,X,R,0.0
2018,3,Y,A,2.0
2018,3,Y,B,8.0
2018,3,Y,E,0.0
2018,3,Y,F,5.0
2018,3,Y,G,2.0
2018,3,Y,H,0.0
2018,3,Y,I,0.0
2018,3,Y,J,0.0
2018,3,Y,K,0.0
2018,3,Y,L,0.0
2018,3,Y,O,0.0
2018,3,Y,R,0.0
2018,4,T,A,17.0
2018,4,T,B,68.0
2018,4,T,E,1.0
2018,4,T,F,7.0
2018,4,T,G,0.0
2018,4,T,H,1.0
2018,4,T,I,0.0
2018,4,T,J,0.0
2018,4,T,K,1.0
2018,4,T,L,1.0
2018,4,T,O,0.0
2018,4,T,R,2.0
2018,4,U,A,1.0
2018,4,U,B,12.0
2018,4,U,E,2.0
2018,4,U,F,0.0
2018,4,U,G,0.0
2018,4,U,H,0.0
2018,4,U,I,0.0
2018,4,U,J,1.0
2018,4,U,K,0.0
2018,4,U,L,1.0
2018,4,U,O,0.0
2018,4,U,R,0.0
2018,4,V,A,0.0
2018,4,V,B,0.0
2018,4,V,E,0.0
2018,4,V,F,0.0
2018,4,V,G,0.0
2018,4,V,H,0.0
2018,4,V,I,2.0
2018,4,V,J,0.0
2018,4,V,K,0.0
2018,4,V,L,0.0
2018,4,V,O,0.0
2018,4,V,R,0.0
2018,4,W,A,0.0
2018,4,W,B,0.0
2018,4,W,E,0.0
2018,4,W,F,0.0
2018,4,W,G,0.0
2018,4,W,H,0.0
2018,4,W,I,0.0
2018,4,W,J,0.0
2018,4,W,K,0.0
2018,4,W,L,0.0
2018,4,W,O,0.0
2018,4,W,R,0.0
2018,4,X,A,4.0
2018,4,X,B,8.0
2018,4,X,E,0.0
2018,4,X,F,0.0
2018,4,X,G,0.0
2018,4,X,H,0.0
2018,4,X,I,2.0
2018,4,X,J,0.0
2018,4,X,K,0.0
2018,4,X,L,2.0
2018,4,X,O,0.0
2018,4,X,R,0.0
2018,4,Y,A,3.0
2018,4,Y,B,6.0
2018,4,Y,E,0.0
2018,4,Y,F,11.0
2018,4,Y,G,0.0
2018,4,Y,H,0.0
2018,4,Y,I,0.0
2018,4,Y,J,0.0
2018,4,Y,K,0.0
2018,4,Y,L,0.0
2018,4,Y,O,0.0
2018,4,Y,R,0.0
2018,5,T,A,24.0
2018,5,T,B,67.0
2018,5,T,E,2.0
2018,5,T,F,12.0
2018,5,T,G,0.0
2018,5,T,H,4.0
2018,5,T,I,0.0
2018,5,T,J,1.0
2018,5,T,K,1.0
2018,5,T,L,1.0
2018,5,T,O,0.0
2018,5,T,R,0.0
2018,5,U,A,11.0
2018,5,U,B,15.0
2018,5,U,E,0.0
2018,5,U,F,0.0
2018,5,U,G,0.0
2018,5,U,H,0.0
2018,5,U,I,2.0
2018,5,U,J,1.0
2018,5,U,K,0.0
2018,5,U,L,1.0
2018,5,U,O,0.0
2018,5,U,R,0.0
2018,5,V,A,0.0
2018,5,V,B,0.0
2018,5,V,E,0.0
2018,5,V,F,0.0
2018,5,V,G,0.0
2018,5,V,H,0.0
2018,5,V,I,1.0
2018,5,V,J,0.0
2018,5,V,K,0.0
2018,5,V,L,0.0
2018,5,V,O,0.0
2018,5,V,R,0.0
2018,5,W,A,0.0
2018,5,W,B,0.0
2018,5,W,E,0.0
2018,5,W,F,0.0
2018,5,W,G,0.0
2018,5,W,H,0.0
2018,5,W,I,0.0
2018,5,W,J,0.0
2018,5,W,K,0.0
2018,5,W,L,0.0
2018,5,W,O,0.0
2018,5,W,R,0.0
2018,5,X,A,4.0
2018,5,X,B,6.0
2018,5,X,E,0.0
2018,5,X,F,0.0
2018,5,X,G,0.0
2018,5,X,H,0.0
2018,5,X,I,0.0
2018,5,X,J,0.0
2018,5,X,K,0.0
2018,5,X,L,0.0
2018,5,X,O,0.0
2018,5,X,R,0.0
2018,5,Y,A,1.0
2018,5,Y,B,7.0
2018,5,Y,E,0.0
2018,5,Y,F,3.0
2018,5,Y,G,0.0
2018,5,Y,H,0.0
2018,5,Y,I,0.0
2018,5,Y,J,0.0
2018,5,Y,K,0.0
2018,5,Y,L,0.0
2018,5,Y,O,0.0
2018,5,Y,R,0.0
2018,6,T,A,27.0
2018,6,T,B,84.0
2018,6,T,C,0.0
2018,6,T,D,0.0
2018,6,T,E,0.0
2018,6,T,F,9.0
2018,6,T,G,0.0
2018,6,T,H,0.0
2018,6,T,I,0.0
2018,6,T,J,0.0
2018,6,T,K,0.0
2018,6,T,L,4.0
2018,6,T,M,0.0
2018,6,T,O,0.0
2018,6,T,R,0.0
2018,6,U,A,9.0
2018,6,U,B,16.0
2018,6,U,C,0.0
2018,6,U,D,0.0
2018,6,U,E,0.0
2018,6,U,F,2.0
2018,6,U,G,2.0
2018,6,U,H,0.0
2018,6,U,I,0.0
2018,6,U,J,0.0
2018,6,U,K,0.0
2018,6,U,L,1.0
2018,6,U,M,0.0
2018,6,U,O,0.0
2018,6,U,R,0.0
2018,6,V,A,0.0
2018,6,V,B,3.0
2018,6,V,C,0.0
2018,6,V,D,0.0
2018,6,V,E,1.0
2018,6,V,F,0.0
2018,6,V,G,0.0
2018,6,V,H,0.0
2018,6,V,I,0.0
2018,6,V,J,0.0
2018,6,V,K,0.0
2018,6,V,L,0.0
2018,6,V,M,0.0
2018,6,V,O,0.0
2018,6,V,R,0.0
2018,6,W,A,0.0
2018,6,W,B,0.0
2018,6,W,C,0.0
2018,6,W,D,0.0
2018,6,W,E,0.0
2018,6,W,F,0.0
2018,6,W,G,0.0
2018,6,W,H,0.0
2018,6,W,I,0.0
2018,6,W,J,0.0
2018,6,W,K,0.0
2018,6,W,L,0.0
2018,6,W,M,0.0
2018,6,W,O,0.0
2018,6,W,R,0.0
2018,6,X,A,5.0
2018,6,X,B,9.0
2018,6,X,C,0.0
2018,6,X,D,0.0
2018,6,X,E,1.0
2018,6,X,F,0.0
2018,6,X,G,0.0
2018,6,X,H,0.0
2018,6,X,I,0.0
2018,6,X,J,0.0
2018,6,X,K,0.0
2018,6,X,L,0.0
2018,6,X,M,0.0
2018,6,X,O,0.0
2018,6,X,R,0.0
2018,6,Y,A,2.0
2018,6,Y,B,10.0
2018,6,Y,C,0.0
2018,6,Y,D,0.0
2018,6,Y,E,0.0
2018,6,Y,F,3.0
2018,6,Y,G,1.0
2018,6,Y,H,0.0
2018,6,Y,I,0.0
2018,6,Y,J,0.0
2018,6,Y,K,0.0
2018,6,Y,L,1.0
2018,6,Y,M,0.0
2018,6,Y,O,1.0
2018,6,Y,R,0.0
2018,7,T,A,20.0
2018,7,T,B,65.0
2018,7,T,C,0.0
2018,7,T,D,0.0
2018,7,T,E,1.0
2018,7,T,F,1.0
2018,7,T,G,1.0
2018,7,T,H,0.0
2018,7,T,I,2.0
2018,7,T,J,0.0
2018,7,T,K,1.0
2018,7,T,L,2.0
2018,7,T,M,0.0
2018,7,T,R,0.0
2018,7,U,A,8.0
2018,7,U,B,16.0
2018,7,U,C,0.0
2018,7,U,D,0.0
2018,7,U,E,0.0
2018,7,U,F,0.0
2018,7,U,G,0.0
2018,7,U,H,1.0
2018,7,U,I,1.0
2018,7,U,J,2.0
2018,7,U,K,0.0
2018,7,U,L,1.0
2018,7,U,M,0.0
2018,7,U,R,1.0
2018,7,V,A,0.0
2018,7,V,B,1.0
2018,7,V,C,0.0
