calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2019,17,22.0,4.71,4.0,17.0,17.0,18.0,21.0,22.0,34.0,34.0,19.08,24.92
2019,3,177.9,8.77,10.0,161.0,161.0,173.0,177.0,183.0,194.0,194.0,172.47,183.33
2019,12,106.5,6.42,13.0,96.0,96.0,101.0,106.0,114.0,115.0,115.0,102.52,110.48
2019,2,150.3,9.89,8.0,141.0,141.0,142.0,147.0,150.0,173.0,173.0,144.17,156.43
2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,3.8,2.96,6.0,0.0,0.0,1.0,3.0,7.0,9.0,9.0,1.97,5.63
2019,11,188.0,4.38,8.0,180.0,180.0,184.0,188.0,192.0,194.0,194.0,185.28,190.72
2019,9,160.2,5.93,5.0,151.0,151.0,157.0,159.0,162.0,175.0,175.0,156.52,163.88
2019,5,166.3,9.52,17.0,150.0,150.0,157.0,165.0,174.0,182.0,182.0,160.4,172.2
2019,14,59.8,5.67,6.0,52.0,52.0,56.0,60.0,62.0,70.0,70.0,56.29,63.31
2019,16,27.7,6.48,7.0,19.0,19.0,23.0,26.0,30.0,43.0,43.0,23.68,31.72
2019,10,137.7,5.55,7.0,131.0,131.0,133.0,135.0,140.0,150.0,150.0,134.26,141.14
2019,18,8.3,7.0,14.0,1.0,1.0,1.0,4.0,15.0,20.0,20.0,3.96,12.64
2019,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,157.0,6.71,9.0,147.0,147.0,152.0,156.0,161.0,172.0,172.0,152.84,161.16
2020,0,99.9,16.15,32.0,75.0,75.0,84.0,96.0,116.0,126.0,126.0,89.89,109.91
2020,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,186.1,12.71,22.0,166.0,166.0,178.0,180.0,200.0,206.0,206.0,178.22,193.98
2020,20,0.6,0.8,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.1,1.1
2020,1,130.4,13.55,25.0,109.0,109.0,117.0,128.0,142.0,149.0,149.0,122.0,138.8
2020,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,-2,11.9,3.91,4.0,7.0,7.0,9.0,10.0,13.0,20.0,20.0,9.48,14.32
2020,4,188.5,9.94,12.0,172.0,172.0,182.0,188.0,194.0,205.0,205.0,182.34,194.66
2020,-1,58.3,6.03,9.0,50.0,50.0,53.0,55.0,62.0,69.0,69.0,54.56,62.04
2020,15,27.0,4.0,9.0,22.0,22.0,23.0,26.0,32.0,33.0,33.0,24.52,29.48
2020,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,88.3,6.6,13.0,80.0,80.0,82.0,86.0,95.0,99.0,99.0,84.21,92.39
