calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2018,18,2.8,2.52,3.0,0.0,0.0,1.0,2.0,4.0,8.0,8.0,1.24,4.36
2018,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,8,156.8,2.82,2.0,152.0,152.0,156.0,157.0,158.0,163.0,163.0,155.05,158.55
2019,0,101.3,14.18,24.0,78.0,78.0,92.0,97.0,116.0,124.0,124.0,92.51,110.09
2019,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,190.5,6.3,9.0,179.0,179.0,186.0,192.0,195.0,201.0,201.0,186.6,194.4
2019,20,0.6,0.8,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.1,1.1
2019,1,136.7,13.33,27.0,119.0,119.0,127.0,129.0,154.0,158.0,158.0,128.44,144.96
2019,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,-2,17.2,7.0,12.0,3.0,3.0,12.0,18.0,24.0,27.0,27.0,12.86,21.54
2019,4,202.3,13.16,12.0,191.0,191.0,193.0,196.0,205.0,232.0,232.0,194.14,210.46
2019,-1,61.5,8.98,16.0,47.0,47.0,51.0,64.0,67.0,76.0,76.0,55.93,67.07
2019,15,28.6,3.61,6.0,24.0,24.0,25.0,27.0,31.0,34.0,34.0,26.36,30.84
2019,21,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.05,0.45
2019,13,87.9,6.64,13.0,81.0,81.0,83.0,85.0,96.0,100.0,100.0,83.78,92.02
2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,-3,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.09,0.29
2019,6,189.0,6.84,14.0,179.0,179.0,181.0,189.0,195.0,200.0,200.0,184.76,193.24
2019,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,25.0,5.27,7.0,13.0,13.0,22.0,26.0,29.0,31.0,31.0,21.73,28.27
2019,3,173.1,7.44,13.0,162.0,162.0,166.0,172.0,179.0,188.0,188.0,168.49,177.71
2019,12,114.0,5.87,10.0,103.0,103.0,109.0,113.0,119.0,122.0,122.0,110.36,117.64
2019,2,168.8,11.65,16.0,149.0,149.0,161.0,167.0,177.0,190.0,190.0,161.58,176.02
2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,2.9,2.55,3.0,0.0,0.0,1.0,2.0,4.0,8.0,8.0,1.32,4.48
2019,11,194.0,7.63,11.0,183.0,183.0,188.0,192.0,199.0,208.0,208.0,189.27,198.73
2019,9,164.3,4.94,6.0,158.0,158.0,161.0,163.0,167.0,175.0,175.0,161.24,167.36
2019,5,201.5,10.65,8.0,190.0,190.0,195.0,201.0,203.0,230.0,230.0,194.9,208.1
2019,14,70.4,7.88,9.0,56.0,56.0,65.0,70.0,74.0,85.0,85.0,65.52,75.28
